path	class	function	start	end	lines	visibility	static	owner_zone	sha256	signature
src/mechanist/RoadTransitFixtureAuthority.java	VehicleProfile	newFixture	117	128	12	package	True	world.generation.transition	c681879b3033c6191175587b56d2997234d2f1308315c27bc15fbb7db71b889a	static MapObjectState newFixture(World w, int x, int y, String type, char glyph, Random r, String idPrefix) {
src/mechanist/RoadTransitFixtureAuthority.java	VehicleProfile	newVehicleFixture	130	138	9	package	True	world.generation.transition	94daa07e63303d86c39d837289067162ec34f567ed94ef2a9e5d1e8e13a25945	static MapObjectState newVehicleFixture(World w, int x, int y, VehicleProfile p, Random r, String idPrefix) {
src/mechanist/RoadTransitFixtureAuthority.java	VehicleProfile	inspectionLine	140	149	10	package	True	world.generation.transition	e66c51627540239b4de359a460cb6644f7cde06a65a007dfbeca0794c0a09cbb	static String inspectionLine(MapObjectState m) {
src/mechanist/RoadTransitFixtureAuthority.java	VehicleProfile	vehicleInspectionLine	151	158	8	package	True	world.generation.transition	7f19d35a7bb6b962311a6e689f31ac8ffc5fcd6ec641e79c13d47685adf68a9f	static String vehicleInspectionLine(MapObjectState m, String type) {
src/mechanist/RoadTransitFixtureAuthority.java	VehicleProfile	actionVerb	160	166	7	package	True	world.generation.transition	77112e30c95920362478ba8e065c967b3f83a31c59bf946303a2a69160f4977f	static String actionVerb(String type) {
src/mechanist/RoadTransitFixtureAuthority.java	VehicleProfile	value	168	175	8	private	True	ui.input.navigation	e77b99f0465d173007ae0345057f9cc1fe6b7e631d1e599501d1c35ca3743ba5	private static String value(String stock, String key) {
src/mechanist/RoadTransitFixtureAuthority.java	VehicleProfile	empty	177	177	1	private	True	world.generation.transition	56865eb23486f7334f72cac07870d1a1509fcc86ce65ea5744137338a7545655	private static String empty(String s, String fallback) { return s == null || s.isBlank() ? fallback : s; }
src/mechanist/RoadTransitFixtureAuthority.java	VehicleProfile	safe	178	178	1	private	True	world.generation.transition	350c4e6e4c20edc9cee8c52f03fb44e87f8eb611870518ec92aa6104336bfaf8	private static String safe(String s) { return s == null ? "" : s; }
src/mechanist/RoadTransitFixtureAuthority.java	VehicleProfile	pick	179	183	5	private	True	world.generation.transition	5baa5269716a0f0fd2bfe77d4a11e722ab0d70fe44205f2fdb5b7479642524f0	private static String pick(Random r, String... vals) {
src/mechanist/RoadTransitFixtureInteractionAuthority.java	RoadTransitFixtureInteractionAuthority	RoadTransitFixtureInteractionAuthority	9	9	1	private	False	world.generation.transition	b6d738bcc13c41970a8bf611f54dc42b6594cfa5983c5b21287314b611833a26	private RoadTransitFixtureInteractionAuthority() {}
src/mechanist/RoadTransitFixtureInteractionAuthority.java	RoadTransitFixtureInteractionAuthority	tryInteract	11	23	13	package	True	ui.render.surface	70ed4f54d5cecf497d3913468e2a0e1d71663d828bfa49b0983993204938a660	static boolean tryInteract(GamePanel g, int tx, int ty) {
src/mechanist/RoomFixtureInteractionAuthority.java	RoomFixtureInteractionAuthority	RoomFixtureInteractionAuthority	24	24	1	private	False	world.generation.transition	2bc61c397ec50c243353ae73d25e262409f735045fe1e745a87d725ed16de779	private RoomFixtureInteractionAuthority() {}
src/mechanist/RoomFixtureInteractionAuthority.java	Result	summary	28	31	4	package	False	world.generation.transition	e8ca373bf3d7989891d4ec23cf8da89b5836f02145d20dde561a9c2bcdc3f51f	String summary(){
src/mechanist/RoomFixtureInteractionAuthority.java	Result	apply	34	64	31	package	True	world.generation.transition	845e7269092e1e516106a2b10906a9b937a94858281a93b1eb9c3de7d9842fa8	static Result apply(World w, Random r) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	fixtureTypeFor	66	110	45	package	True	world.generation.transition	55b2ac8ff09489aaa41feee9ef0c87853774874d00dfc6c1e8fec36af8c517b6	static String fixtureTypeFor(World w, RoomProfile rp, int roomId, Random r) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	fixturePoint	112	126	15	package	True	world.generation.transition	5e284a86923d089a0693b9f8d01d8d6f8a45bbd64ae8875cfca6a56805942acb	static Point fixturePoint(World w, Rectangle rr, Random r) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	roomFixture	128	134	7	package	True	world.generation.transition	b1df5844e13e3420da6db20093612f0a751e1b46063c25fc814d9faae033d045	static MapObjectState roomFixture(int x, int y, String type, String label, String stock, char glyph) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	labelFor	136	149	14	package	True	world.generation.transition	6901250f8d1724a0ea09d42ac3e10d39c6c5d44f717b59e0cdddd0c88502dd4a	static String labelFor(String type, RoomProfile rp, ZoneType z) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	stockFor	151	163	13	package	True	world.generation.transition	07bbb32cb488ad06c7c465dfc33274f181bd8312fb1f71441eca60f26f0c83da	static String stockFor(String type, RoomProfile rp, World w, int roomId, char under) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	glyphFor	165	176	12	package	True	world.generation.transition	cad99ffbf3993fa72169a3fc1d99b195f0495109c55a486f5fa0de06570a0718	static char glyphFor(String type) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	tryInteract	178	196	19	package	True	ui.render.surface	b0d9730fe3e57b6bc4da377815b2eda436da8bc051d79e1d57ab3390e3d938cc	static boolean tryInteract(GamePanel g, int tx, int ty) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactMedicae	198	208	11	package	True	ui.render.surface	b6cb4c0b497725d4c57ec054a7ec5c3f18bd62948057f4f20be928fae9e6b7d0	static void interactMedicae(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactLab	210	219	10	package	True	ui.render.surface	c829a30d7e2834575d49e7ef8886fd8ed1e528a47659e0e11e961dd95cc72819	static void interactLab(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactForge	221	230	10	package	True	ui.render.surface	5489b88097a446cfaff0d4969ad3e373a49a716baca510e387c0e7065cb7fafb	static void interactForge(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactFoodBio	232	241	10	package	True	ui.render.surface	fe3e64ebff30832f11d7d55f329cf3a89fdbe8bc9529a790a9d2af73f1275f9e	static void interactFoodBio(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactDomesticHab	243	252	10	package	True	ui.render.surface	44c806332cb639d2e56096701b82d1b87e3ab05788e50f655db112e5a0db2a42	static void interactDomesticHab(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactBar	254	264	11	package	True	ui.render.surface	454e7d2a3085742f20867181e115b8d0b5adde94dc616b0f7e53ee97f1e3b12a	static void interactBar(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactArbites	266	275	10	package	True	ui.render.surface	8f7e3cb9a219f454eb28bdb82a040d1af7c1ed8da9dbb1139b985b9478e9ce30	static void interactArbites(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactNobleSecurity	278	287	10	package	True	ui.render.surface	ed157bd91e00f38c12887b3095aae6dbcf6e6eea6020fffb89e060d9d38b4bd8	static void interactNobleSecurity(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactGuardPdfDefense	289	298	10	package	True	ui.render.surface	8ba2e501ba5dffdba3a268f154828245726888ed4766026ca57fb3b1126b6cbc	static void interactGuardPdfDefense(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	interactCivic	300	307	8	package	True	ui.render.surface	ffd919741ace0d6a0d04eb56a29316be9378b67fd355917aa439ab1b6f0abc12	static void interactCivic(GamePanel g, MapObjectState m) {
src/mechanist/RoomFixtureInteractionAuthority.java	Result	contains	309	313	5	package	True	world.generation.transition	eb1bcc830f769bc64ed94e4be262d298b986730eb1c0cb71483075fa73f0cde6	static boolean contains(String s, String... parts) {
src/mechanist/RoomManifestApi.java	RoomManifestApi	RoomManifestApi	16	16	1	private	False	world.generation.transition	924e513d316016013d3d904aec3d13e7935f7201d1e94e83bc24cab5e2db2ec5	private RoomManifestApi() {}
src/mechanist/RoomManifestApi.java	RoomManifestApi	structuredModulesFor	18	72	55	package	True	world.generation.transition	61412613b2a0c795eed48f3669a96cabbd3e2fa40790cd1d491804e5962e9dff	static java.util.List<StampedModuleSpec> structuredModulesFor(ZoneType z){
src/mechanist/RoomManifestApi.java	RoomManifestApi	requiredRoomManifest	74	152	79	package	True	world.generation.transition	a49800c300174c6968c5e3a5e44abe4e5ef18e0045d5222704cde3a0625931cb	static java.util.List<StampedRoomSpec> requiredRoomManifest(ZoneType z){
src/mechanist/RoomManifestApi.java	library	module	154	156	3	private	True	world.generation.transition	250e2bd5e39997c65b3a01f2a62b53cb0259a4aa77d44577a0a01a82a07c721c	private static StampedModuleSpec module(String name, String dress, int len, int cw, int rw, int rh, int preferredSide, int laneOffset, StampedRoomSpec... rooms){
src/mechanist/RoomManifestApi.java	library	spec	157	159	3	private	True	world.generation.transition	7e37e322661278d1b0bed7d2e2c47241aa52b941c70131cfc3f1e3f170c32c89	private static StampedRoomSpec spec(String kind, String name, String desc, int chance, Faction faction, String[] loot, char[] contents){
src/mechanist/RoomManifestApi.java	library	addDefault	161	173	13	private	True	world.generation.transition	117c58646c4c9b90edadd34b89c223363ab6d41994a1f6d784eb7e2fc9678c88	private static void addDefault(ArrayList<StampedRoomSpec> out, ZoneType z){
src/mechanist/RoomManifestApi.java	library	factionFor	175	187	13	private	True	world.generation.transition	8e9688d49d8342e11e6fc0c7bc7d43a157989fc36b4430ef0ea585a7cc920905	private static Faction factionFor(ZoneType z){
src/mechanist/RoomManifestApi.java	library	add	188	188	1	private	True	world.generation.transition	b8366b7a4ed8ebb055dd48fa350a4d5a86ac1d4a5e88834ce847f68c529f2747	private static void add(ArrayList<StampedRoomSpec> out, String kind, String name, String desc, int chance, Faction faction, String[] loot, char[] contents){ out.add(new StampedRoomSpec(kind,name,desc,chance,faction,loot,contents)); }
src/mechanist/RoomProfile.java	RoomProfile	RoomProfile	17	17	1	package	False	world.generation.transition	edbbccb1c9efba683e4f2bc323a0571777b2420e80029a8afe3cc00253e0d5d4	RoomProfile(String name,String descriptor,int chance,Faction faction,String[] loot,char[] contents){this.name=name;this.descriptor=descriptor;this.featureText=defaultFeatures(name, descriptor);this.scavengeChance=chance;this.faction=faction;this.loot=loot;this.contents=contents;}
src/mechanist/RoomProfile.java	RoomProfile	defaultFeatures	18	18	1	package	True	world.generation.transition	8679c9b1c263d35c6332502e9627fac2171d73571c02d7f16052e98ee78e3419	static String defaultFeatures(String name, String descriptor){ return descriptor; }
src/mechanist/RoomProfile.java	RoomProfile	withFeatures	19	19	1	package	False	world.generation.transition	4bc43ac425ae473ba41be5d3bb31535650e4e468c577f51f530f3ec169277c70	RoomProfile withFeatures(String f){ this.featureText=f; return this; }
src/mechanist/RoomProfile.java	RoomProfile	asSpecial	20	26	7	package	False	world.generation.transition	706fefc9af302c6abe0b125acb65276ce32f7c04ce1f8b68ba1e73fa81cf09e2	RoomProfile asSpecial(ZoneType z, Random r){
src/mechanist/RoomProfile.java	RoomProfile	asMachineRoom	27	31	5	package	False	world.generation.transition	0b391dd33830ac8987e9c365a98a3ee8bbb78e99cd3bc21edf5055ae362f70a3	RoomProfile asMachineRoom(String machineName, String machineDescription, char glyph){
src/mechanist/RoomProfile.java	RoomProfile	closetStub	33	40	8	package	True	world.generation.transition	a22e41b6f2383ca07f4fa649fbe17afd26586afae3b0dcb60092cb35ed0f1be7	static RoomProfile closetStub(ZoneType z, Random r){
src/mechanist/RoomProfile.java	RoomProfile	dormitoryCell	42	46	5	package	True	world.generation.transition	24b91bf237a5e929c8b35a04ece80e3c075fb65f7234efa3557e4b26bb6d32c9	static RoomProfile dormitoryCell(ZoneType z, Random r){
src/mechanist/RoomProfile.java	RoomProfile	apartmentRoom	48	55	8	package	True	world.generation.transition	012d15d65da3e69db9daa393cae48a87fd25a940d7305936648c25ec652c28d6	static RoomProfile apartmentRoom(String label, ZoneType z, Random r){
src/mechanist/RoomProfile.java	RoomProfile	factionRepresentativeBar	59	69	11	package	True	world.generation.transition	ced57a79cdc94f04ddc43e71b3ec567251568a0a158f6dfb7850c6d9cd17a932	static RoomProfile factionRepresentativeBar(ZoneType z, Faction f, Random r){
src/mechanist/RoomProfile.java	RoomProfile	centralPlaza	71	95	25	package	True	world.generation.transition	4b8bc61926d52f0b6f429e34a727edb3f7ba6a6c31e21a58ac7a52b3f49e7e4e	static RoomProfile centralPlaza(ZoneType z, boolean sewer, Random r){
src/mechanist/RoomProfile.java	RoomProfile	generic	96	96	1	package	True	world.generation.transition	b7b39eee5e6816e1262acdfc69c33a0251b65ee69e18da9b753a2168c5c8c977	static RoomProfile generic(){ return new RoomProfile("Generic underhive room","unremarkable misery with structural opinions",30,Faction.NONE,new String[]{"scrap bundle","bent nail tin","emergency ration"},new char[]{'p','b','N'}); }
src/mechanist/RoomProfile.java	RoomProfile	neutralContestRoom	98	104	7	package	True	world.generation.transition	0e7e695d74063eec7a5ead7c9b814bb4872710484fe7ff3eb389fbf45cb1fe6b	static RoomProfile neutralContestRoom(ZoneType z, Random r){
src/mechanist/RoomProfile.java	RoomProfile	themedRoom	106	108	3	package	True	world.generation.transition	7db4f2caa96f138e63c2cd3ee7bd4164889837ee21021116efc2cae6ede3e401	static RoomProfile themedRoom(String name, String descriptor, int chance, Faction faction, String[] loot, char[] contents){
src/mechanist/RoomProfile.java	RoomProfile	addInfrastructureRooms	110	154	45	package	True	world.generation.transition	fa4e6db0b88c69a19db43b98f038b1762de033586736ff6e71e513fcb6ebb631	static void addInfrastructureRooms(ArrayList<RoomProfile> list, ZoneType z){
src/mechanist/RoomProfile.java	RoomProfile	addCivilianRooms	156	167	12	package	True	world.generation.transition	e6aaa6c70f0d3850a229c7dd8f04fa93f70604bfc69acfc1d921b45f4773ff46	static void addCivilianRooms(ArrayList<RoomProfile> list, ZoneType z){
src/mechanist/RoomProfile.java	RoomProfile	addMarketRooms	169	178	10	package	True	world.generation.transition	f914ecb6b13d1b8a7b09659f3be6d25662b19aa3ba50ea44537b385891725348	static void addMarketRooms(ArrayList<RoomProfile> list){
src/mechanist/RoomProfile.java	RoomProfile	addGangerRooms	180	189	10	package	True	world.generation.transition	e5c9fb422ee174632064edc570e51e2a6857029ca152bc42a252347763306bd6	static void addGangerRooms(ArrayList<RoomProfile> list){
src/mechanist/RoomProfile.java	RoomProfile	addArbitesRooms	191	200	10	package	True	world.generation.transition	fbae4a80882e9671511e29f73d02bfd254c8b2163e2e98270ce0c2cbf8d35822	static void addArbitesRooms(ArrayList<RoomProfile> list){
src/mechanist/RoomProfile.java	RoomProfile	addInnRooms	202	211	10	package	True	world.generation.transition	b91c9470ff035a19d9169623f7942211e4d20bb8e75179f99e3489587b0d54fe	static void addInnRooms(ArrayList<RoomProfile> list){
src/mechanist/RoomProfile.java	RoomProfile	addAdministratumRooms	213	222	10	package	True	world.generation.transition	fb3de162d993d6f55804f9da439bae5c212b4ab701c2bda2403ef7397a9440af	static void addAdministratumRooms(ArrayList<RoomProfile> list){
src/mechanist/RoomProfile.java	RoomProfile	addGuardRooms	224	233	10	package	True	world.generation.transition	4f4cc1d87fc46dc6167194737c34125ffecc4b3396470db4536b59d3bb0612d4	static void addGuardRooms(ArrayList<RoomProfile> list){
src/mechanist/RoomProfile.java	RoomProfile	addMechanicusRooms	235	245	11	package	True	world.generation.transition	df0f3b6cc5600e9ea840e19b80b7477dadc3f96469055e95370d3088fb9d197b	static void addMechanicusRooms(ArrayList<RoomProfile> list, ZoneType z){
src/mechanist/RoomProfile.java	RoomProfile	addNobleRooms	247	257	11	package	True	world.generation.transition	f4e3fce3b135f10bdc7ad990405dfac427aeece9a932ea0f86fcaf7ac784f67f	static void addNobleRooms(ArrayList<RoomProfile> list, ZoneType z){
src/mechanist/RoomProfile.java	RoomProfile	addRailRooms	259	268	10	package	True	world.generation.transition	290ac852339008b9042732066614275753f54863f361a9ccbdc400a27bf59c43	static void addRailRooms(ArrayList<RoomProfile> list, ZoneType z){
src/mechanist/RoomProfile.java	RoomProfile	addSewerRooms	270	279	10	package	True	world.generation.transition	843babb4a6c655aa1b8a9ff79907b53cb10b5e87f5c0b7e8cb62e488ec4fb5d1	static void addSewerRooms(ArrayList<RoomProfile> list){
src/mechanist/RoomProfile.java	RoomProfile	addMutantRooms	281	290	10	package	True	world.generation.transition	ff04dc5f045253c2410f44a932ff4a813824ccc0fcb90a0f0dcabe507dba5d3a	static void addMutantRooms(ArrayList<RoomProfile> list, ZoneType z){
src/mechanist/RoomProfile.java	RoomProfile	addCultistRooms	292	300	9	package	True	world.generation.transition	3b899b127cc1d87d78f8e63d92a0696bf41ad32910630f6e5f69d7da543e1675	static void addCultistRooms(ArrayList<RoomProfile> list){
